Mesh,z,x,y,r,T,Vol,time
0,0.0620624981820583,0.000345081884006504,-0.000630647424259223,0.000718886416893706,293.149993896484,9.1148050077944e-12,0
0,0.0620624981820583,0.000476932953461073,-0.000619049795204774,0.000781465092656207,293.149993896484,8.24960353036745e-12,0
0,0.0620624981820583,0.000909856913494878,-0.000113352357402619,0.000916890593235178,293.149993896484,5.80108828913355e-12,0
0,0.0620624981820583,0.000869604366016574,-7.44013732401072e-06,0.000869636193496159,293.149993896484,7.25171390468041e-12,0
0,0.0620624981820583,0.000827236115583219,0.000109487243662443,0.000834450146773318,293.149993896484,8.804982402706e-12,0
0,0.0620624981820583,0.000785016774898395,0.00024416188171017,0.000822110917913227,293.149993896484,1.19608401957392e-11,0
0,0.0620624981820583,0.00071872616535984,0.000385334627935663,0.000815506024661483,293.149993896484,1.33920531446655e-11,0
0,0.0620624981820583,0.000633044925052673,0.000525473653397057,0.000822720145340683,293.149993896484,1.35291081340514e-11,0
0,0.0620624981820583,0.000194186472072033,0.000796843669377267,0.000820163532085163,293.149993896484,7.56354939286998e-12,0
0,0.0620624981820583,8.19398082967382e-05,0.000834933583973907,0.000838944707255025,293.149993896484,6.52818833969125e-12,0
0,0.0620624981820583,-3.13281398121035e-05,0.000850573997013271,0.000851150736790622,293.149993896484,6.77929139548212e-12,0
0,0.0620624981820583,-0.000158760876729502,0.000847193703521043,0.000861940941866449,293.149993896484,9.52419969075019e-12,0
0,0.0620624981820583,-0.000291732376354048,0.000870610121637583,0.000918188304930414,293.149993896484,9.6760291035252e-12,0
0,0.0620624981820583,-0.000365003099432215,0.000750678242184222,0.000834712576809477,293.149993896484,1.08372711750021e-11,0
0,0.0620624981820583,-0.000460225477581844,0.000648438144708052,0.000795160057930387,293.149993896484,9.10508622820198e-12,0
0,0.0620624981820583,-0.000548044125025626,0.000552242207049858,0.000778025589696382,293.149993896484,8.65019657449059e-12,0
0,0.0620624981820583,-0.000628550362307578,0.000454511646239553,0.000775665130403821,293.149993896484,8.3614853642778e-12,0
0,0.0620624981820583,-0.000830453500384465,0.000157508546180907,0.000845258515733993,293.149993896484,6.58749441970654e-12,0
0,0.0620624981820583,-0.000884843975654803,7.01425269653555e-05,0.000887619758309651,293.149993896484,4.59102243097983e-12,0
0,0.0620624981820583,-0.000897206948138773,-1.81045916178846e-05,0.000897389594338012,293.149993896484,4.51537564129724e-12,0
