,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
201,Temperature,0,1.0,1.0,100,307.25022945077916,1863213.8074598243,1.94580078125,0.000985868253047185,
202,Temperature,0,2.0,0.0,0,307.24621953956853,2913056.3586080405,2.0,0.0061818733759870445,
203,Temperature,0,2.0,0.0,1,307.245713531903,1466053.3609129987,1.913671875,0.00031323118220955926,
204,Temperature,0,2.0,0.0,2,307.2479054241766,2082983.6631449119,1.9595703125,7.892670022980622e-05,
205,Temperature,0,2.0,0.0,3,307.2461372681273,2915829.548737313,2.0,0.00621787916509618,
206,Temperature,0,2.0,0.0,4,307.2445848612794,2938340.5079176943,2.0,0.005895720231531331,
207,Temperature,0,2.0,0.0,5,307.2485001988128,2929109.8148961915,2.0,0.00024749134745529746,
208,Temperature,0,2.0,0.0,6,307.2495652260141,2922812.906110144,2.0,0.0012249021303857687,
209,Temperature,0,2.0,0.0,7,307.2496056209421,2922188.1034215246,2.0,0.001250673742474802,
210,Temperature,0,2.0,0.0,8,307.2489099459872,2911095.196410549,2.0,0.00012984680318030552,
211,Temperature,0,2.0,0.0,9,307.24833718463344,2930130.544521382,2.0,0.00012460586499664413,
212,Temperature,0,2.0,0.0,10,307.23570298751474,2913056.3586079096,2.0,7.135645562931268e-15,
213,Temperature,0,2.0,0.0,11,307.24679032963866,2098663.488144925,1.95712890625,7.809756574331338e-05,
214,Temperature,0,2.0,0.0,12,307.2511528364012,2899757.4412941677,2.0,0.0008805094760604652,
215,Temperature,0,2.0,0.0,13,307.2469235161782,2924020.8609787617,2.0,0.006840103217076354,
216,Temperature,0,2.0,0.0,14,307.2480315801013,1703275.7202690186,1.93359375,0.0012845076215773563,
217,Temperature,0,2.0,0.0,15,307.2277572459311,1039942.7530234036,1.8614501953125004,0.0008966554351880348,
218,Temperature,0,2.0,0.0,16,307.24895110519645,2083512.474502974,1.9598632812499996,0.0010177817142768767,
219,Temperature,0,2.0,0.0,17,307.24922255774453,2180734.2354682307,1.9658203125,0.0010474946065753452,
220,Temperature,0,2.0,0.0,18,307.2277572459311,1039942.7530234036,1.8614501953125004,0.0008966554351880348,
221,Temperature,0,2.0,0.0,19,307.2513110681536,2673407.4524927167,1.9895507812500002,2.4269707297210015e-05,
222,Temperature,0,2.0,0.0,20,307.2390142770786,2973173.4886580957,2.0,0.005780409415828823,
223,Temperature,0,2.0,0.0,21,307.24012443102396,2016633.4943210222,1.9503906249999998,0.004944684681046378,
224,Temperature,0,2.0,0.0,22,307.24039659964427,2105991.3564889855,1.9560546874999998,0.00491482695868638,
225,Temperature,0,2.0,0.0,23,307.236470683374,994935.7352693261,1.8614501953125004,0.005074331059262589,
226,Temperature,0,2.0,0.0,24,307.2450833306101,1418676.0853768704,1.90927734375,0.0003403157549946232,
227,Temperature,0,2.0,0.0,25,307.23401678402104,983783.714209389,1.8563368055555558,0.003946870536135067,
228,Temperature,0,2.0,0.0,26,307.24350342354575,2704625.6923545552,1.9884765625,0.005840567767543578,
229,Temperature,0,2.0,0.0,27,307.2487050552946,2914264.313476393,2.0,0.00017252394162859208,
230,Temperature,0,2.0,0.0,28,307.2491231015233,2479614.2724820785,1.97861328125,0.0008265753545077718,
231,Temperature,0,2.0,0.0,29,307.25119990430323,2897528.7568004807,2.0,0.0008435348219494867,
232,Temperature,0,2.0,0.0,30,307.24299218361637,2409173.0034288666,1.9740234375,0.005891459886548081,
233,Temperature,0,2.0,0.0,31,307.22773508669314,1007336.7332643429,1.8579237196180558,0.0008897990305427551,
234,Temperature,0,2.0,0.0,32,307.24886287808516,2913323.880904232,2.0,0.0001668913059499267,
235,Temperature,0,2.0,0.0,33,307.22526431317436,732589.9292288112,1.81622314453125,0.0011361728764208451,
236,Temperature,0,2.0,0.0,34,307.23814845281447,1510855.7196265825,1.912109375,0.005186978297992959,
237,Temperature,0,2.0,0.0,35,307.2493241371439,2134676.793057238,1.9630859374999998,0.0008961120550888403,
238,Temperature,0,2.0,0.0,36,307.2488130465079,2275724.545601682,1.9681640625,0.0008017483378202673,
239,Temperature,0,2.0,0.0,37,307.2456954747975,2931338.4993900126,2.0,0.0064292952046970655,
240,Temperature,0,2.0,0.0,38,307.23401678402104,983783.714209389,1.8563368055555558,0.003946870536135067,
241,Temperature,0,2.0,0.0,39,307.22806283582355,1083570.583714806,1.8668280707465281,0.0008654225813881114,
242,Temperature,0,2.0,0.0,40,307.2447462125673,2924167.9167737523,2.0,0.005578589368182998,
243,Temperature,0,2.0,0.0,41,307.248937441843,2880561.6783033265,1.9986328125000001,3.222394558283799e-06,
244,Temperature,0,2.0,0.0,42,307.2461724716665,2915285.043101722,2.0,0.006219063034527165,
245,Temperature,0,2.0,0.0,43,307.23844200245986,1577751.9443205302,1.9177734374999997,0.005217420475267606,
246,Temperature,0,2.0,0.0,44,307.2471636433944,2148615.115442064,1.9602539062499997,0.00019973552593915351,
247,Temperature,0,2.0,0.0,45,307.24961392259684,2922059.6987812594,2.0,0.001255696443645207,
248,Temperature,0,2.0,0.0,46,307.2498919312172,2317605.1003003065,1.9738281250000003,0.0010820814410788472,
249,Temperature,0,2.0,0.0,47,307.24163239436336,1660108.0547078974,1.9287109374999998,0.006003215168974619,
250,Temperature,0,2.0,0.0,48,307.22806283582355,1083570.583714806,1.8668280707465281,0.0008654225813881114,
251,Temperature,0,2.0,0.0,49,307.24895110519645,2083512.474502974,1.9598632812499996,0.0010177817142768767,
252,Temperature,0,2.0,0.0,50,307.23414013375134,2987058.1262546326,2.0,0.001236802690808314,
253,Temperature,0,2.0,0.0,51,307.2482228670368,2930398.0668177097,2.0,0.00028983458178826306,
254,Temperature,0,2.0,0.0,52,307.24886287808516,2913323.880904232,2.0,0.0001668913059499267,
255,Temperature,0,2.0,0.0,53,307.24687754347633,2104836.3786378847,1.9576171874999997,0.00035115634053693593,
256,Temperature,0,2.0,0.0,54,307.237833280573,1401429.0165148138,1.9029296875,0.005163752512602701,
257,Temperature,0,2.0,0.0,55,307.251828060359,2516896.827771314,1.9849609375,7.037012972741962e-05,
258,Temperature,0,2.0,0.0,56,307.24996830021445,2906402.169429559,2.0,0.0011023154126010423,
259,Temperature,0,2.0,0.0,57,307.24962818992105,2492169.351546808,1.9800781250000004,0.0010284725188574608,
260,Temperature,0,2.0,0.0,58,307.23570298751474,2913056.3586079096,2.0,7.135645562931268e-15,
261,Temperature,0,2.0,0.0,59,307.24996830021445,2906402.169429559,2.0,0.0011023154126010423,
262,Temperature,0,2.0,0.0,60,307.2444270384889,2939280.94048987,2.0,0.005830161134818433,
263,Temperature,0,2.0,0.0,61,307.2496056209421,2922188.1034215246,2.0,0.001250673742474802,
